Product ID,Product Name,Supplier,Warehouse Location,Demand Forecast,Inventory Level,Lead Time (Days),Transportation Cost ($),Order Quantity,Delivery Time (Days)
P4441,Product_4441,Supplier C,Houston,5239,770,27,350.94,374,7
P4442,Product_4442,Supplier B,New York,7709,1398,12,411.46,950,14
P4443,Product_4443,Supplier C,Houston,5224,3477,23,174.04,593,12
P4444,Product_4444,Supplier B,Chicago,4238,3690,21,494.55,656,15
P4445,Product_4445,Supplier B,Houston,7266,2646,29,331.59,854,8
P4446,Product_4446,Supplier A,New York,8441,4487,9,61.08,248,9
P4447,Product_4447,Supplier C,New York,9812,533,2,401.8,552,3
P4448,Product_4448,Supplier C,Miami,9751,809,7,149.18,633,11
P4449,Product_4449,Supplier C,Los Angeles,9322,1943,17,150.62,735,8
P4450,Product_4450,Supplier D,Houston,9915,4789,26,245.7,499,13
P4451,Product_4451,Supplier C,New York,4113,4812,23,251.63,963,14
P4452,Product_4452,Supplier C,Los Angeles,2675,3336,22,451.01,670,6
P4453,Product_4453,Supplier D,Chicago,2817,1629,23,136.54,445,4
P4454,Product_4454,Supplier B,New York,4180,2569,21,488.87,852,10
P4455,Product_4455,Supplier B,New York,5980,1409,27,448.39,371,2
P4456,Product_4456,Supplier D,Chicago,2833,618,25,163.4,304,15
P4457,Product_4457,Supplier B,New York,4102,3083,16,420.6,873,8
P4458,Product_4458,Supplier D,Miami,1762,3230,20,487.94,971,6
P4459,Product_4459,Supplier D,Miami,1533,62,5,257.42,922,14
P4460,Product_4460,Supplier C,Chicago,8280,3104,13,314.27,194,9
P4461,Product_4461,Supplier D,Chicago,2289,4466,24,317.97,451,8
P4462,Product_4462,Supplier D,Chicago,9008,4227,19,224.75,491,1
P4463,Product_4463,Supplier D,Chicago,7311,1299,9,366.05,132,13
P4464,Product_4464,Supplier B,Los Angeles,6171,4075,28,388.12,695,4
P4465,Product_4465,Supplier A,Los Angeles,8789,1179,3,185.05,681,2
P4466,Product_4466,Supplier D,Miami,1581,4596,3,389.02,763,6
P4467,Product_4467,Supplier D,Houston,7689,2249,15,492.54,791,7
P4468,Product_4468,Supplier B,Los Angeles,9637,4839,15,464.38,83,15
P4469,Product_4469,Supplier B,New York,8110,2834,13,227.35,346,6
P4470,Product_4470,Supplier C,Chicago,4371,3958,11,242.0,299,11
P4471,Product_4471,Supplier A,Chicago,3919,3002,10,402.12,772,4
P4472,Product_4472,Supplier A,Los Angeles,3916,864,16,309.62,398,10
P4473,Product_4473,Supplier A,Los Angeles,1579,3750,13,267.7,164,5
P4474,Product_4474,Supplier B,New York,364,3372,15,90.74,560,14
P4475,Product_4475,Supplier D,Los Angeles,3071,3314,27,348.4,768,14
P4476,Product_4476,Supplier B,Los Angeles,1813,148,24,303.43,325,4
P4477,Product_4477,Supplier A,Los Angeles,7953,4266,16,295.88,512,3
P4478,Product_4478,Supplier A,New York,1389,4231,2,349.95,884,11
P4479,Product_4479,Supplier A,Houston,1338,125,26,405.88,584,8
P4480,Product_4480,Supplier C,Houston,4530,3297,29,130.26,652,11
P4481,Product_4481,Supplier B,Los Angeles,3318,4783,24,326.49,847,9
P4482,Product_4482,Supplier C,New York,6954,1705,5,473.91,920,6
P4483,Product_4483,Supplier D,Houston,6749,4565,13,248.86,628,3
P4484,Product_4484,Supplier C,New York,8520,330,18,396.58,207,1
P4485,Product_4485,Supplier C,New York,5394,1108,16,426.84,943,13
P4486,Product_4486,Supplier A,New York,3626,3684,13,413.67,757,11
P4487,Product_4487,Supplier B,Los Angeles,6404,3075,23,415.27,798,2
P4488,Product_4488,Supplier A,Houston,5560,596,6,460.94,747,15
P4489,Product_4489,Supplier A,Houston,4159,1066,27,259.95,711,9
P4490,Product_4490,Supplier A,Houston,3597,3012,26,279.29,60,1
P4491,Product_4491,Supplier A,Los Angeles,4072,761,10,187.02,283,14
P4492,Product_4492,Supplier C,Chicago,5776,959,14,117.62,404,7
P4493,Product_4493,Supplier D,Los Angeles,939,4174,2,336.86,401,6
P4494,Product_4494,Supplier A,Los Angeles,5042,2960,16,124.61,649,9
P4495,Product_4495,Supplier B,Houston,1987,1033,21,105.0,924,6
P4496,Product_4496,Supplier B,Los Angeles,1760,1970,16,371.9,728,13
P4497,Product_4497,Supplier A,Los Angeles,1960,4199,30,154.87,496,1
P4498,Product_4498,Supplier D,Chicago,6450,4858,14,430.44,528,12
P4499,Product_4499,Supplier D,Miami,9624,4975,9,406.93,348,1
P4500,Product_4500,Supplier C,Miami,7887,2732,16,148.46,74,15
P4501,Product_4501,Supplier D,Chicago,1452,4894,30,202.22,516,13
P4502,Product_4502,Supplier C,Houston,7134,138,19,146.19,539,6
P4503,Product_4503,Supplier A,Houston,576,88,12,348.36,348,12
P4504,Product_4504,Supplier C,Los Angeles,2734,2388,21,476.54,482,5
P4505,Product_4505,Supplier B,Los Angeles,6448,2368,16,455.62,446,3
P4506,Product_4506,Supplier A,New York,6717,2101,25,382.65,934,15
P4507,Product_4507,Supplier D,Miami,2067,1107,16,109.51,702,7
P4508,Product_4508,Supplier C,Chicago,8432,4830,4,60.38,307,11
P4509,Product_4509,Supplier C,Chicago,3290,735,3,84.14,433,9
P4510,Product_4510,Supplier A,Chicago,6716,4125,12,118.17,620,3
P4511,Product_4511,Supplier B,New York,4626,4567,19,54.82,722,5
P4512,Product_4512,Supplier A,Chicago,7260,1736,5,264.49,533,3
P4513,Product_4513,Supplier B,Chicago,6139,1030,27,325.28,80,13
P4514,Product_4514,Supplier D,Los Angeles,6034,2673,21,230.14,130,10
P4515,Product_4515,Supplier A,Chicago,4559,1084,7,256.95,65,10
P4516,Product_4516,Supplier A,Chicago,391,3278,26,182.1,465,8
P4517,Product_4517,Supplier B,Houston,9970,3422,29,171.21,714,11
P4518,Product_4518,Supplier A,Miami,1357,3638,24,297.09,78,6
P4519,Product_4519,Supplier B,Houston,4753,356,5,461.11,814,15
P4520,Product_4520,Supplier C,Chicago,4641,1218,19,266.36,171,2
P4521,Product_4521,Supplier B,Chicago,4190,3046,5,489.98,332,15
P4522,Product_4522,Supplier D,Miami,692,2306,23,440.24,875,8
P4523,Product_4523,Supplier C,Chicago,2504,1170,22,83.64,287,14
P4524,Product_4524,Supplier D,Miami,7390,964,6,337.36,586,5
P4525,Product_4525,Supplier D,Los Angeles,5602,3047,30,72.17,400,4
P4526,Product_4526,Supplier B,New York,7243,448,27,117.9,278,4
P4527,Product_4527,Supplier C,Miami,6733,1248,24,358.61,519,9
P4528,Product_4528,Supplier A,New York,7894,4044,25,90.6,880,8
P4529,Product_4529,Supplier C,Chicago,2332,2374,16,271.1,507,4
P4530,Product_4530,Supplier A,Los Angeles,539,912,23,499.34,301,6
P4531,Product_4531,Supplier B,Miami,3630,3710,20,288.28,781,14
P4532,Product_4532,Supplier D,Houston,1714,382,7,85.18,656,6
P4533,Product_4533,Supplier D,Chicago,3651,3991,7,304.46,83,9
P4534,Product_4534,Supplier C,Chicago,6426,4453,6,375.48,56,13
P4535,Product_4535,Supplier A,New York,6307,4734,28,198.06,436,12
P4536,Product_4536,Supplier C,Los Angeles,3623,4354,10,298.81,877,10
P4537,Product_4537,Supplier B,Miami,878,2761,17,474.67,446,10
P4538,Product_4538,Supplier B,Chicago,1358,1529,21,83.55,658,1
P4539,Product_4539,Supplier A,Houston,428,1796,4,143.59,61,6
P4540,Product_4540,Supplier C,Chicago,8695,3848,7,142.82,268,2
P4541,Product_4541,Supplier B,Los Angeles,5194,2226,6,437.93,645,6
P4542,Product_4542,Supplier C,Houston,107,1708,3,148.6,894,9
P4543,Product_4543,Supplier B,Los Angeles,5314,887,18,417.42,250,7
P4544,Product_4544,Supplier A,New York,7709,3183,7,294.48,485,14
P4545,Product_4545,Supplier D,Houston,296,4797,4,316.31,444,14
P4546,Product_4546,Supplier B,Houston,4028,4785,21,74.69,620,8
P4547,Product_4547,Supplier A,Houston,6356,2490,17,411.84,406,2
P4548,Product_4548,Supplier B,Los Angeles,3094,3692,20,493.98,167,11
P4549,Product_4549,Supplier B,Houston,4053,2324,9,288.86,684,13
P4550,Product_4550,Supplier B,Miami,1023,3483,30,179.89,938,2
P4551,Product_4551,Supplier B,Houston,2574,925,18,394.01,298,1
P4552,Product_4552,Supplier C,Houston,3676,2976,24,419.38,248,3
P4553,Product_4553,Supplier D,Los Angeles,401,4421,11,442.67,635,13
P4554,Product_4554,Supplier A,Chicago,7044,4092,20,328.94,812,14
P4555,Product_4555,Supplier B,Houston,5659,3613,18,346.68,343,13
P4556,Product_4556,Supplier D,New York,6612,2638,9,431.58,445,14
P4557,Product_4557,Supplier C,New York,6596,157,27,329.59,239,8
P4558,Product_4558,Supplier C,Houston,1107,338,27,225.08,584,9
P4559,Product_4559,Supplier A,Miami,8285,1736,2,427.06,964,15
P4560,Product_4560,Supplier D,Miami,1741,1845,15,290.94,223,5
P4561,Product_4561,Supplier A,New York,4471,4826,19,51.69,775,8
P4562,Product_4562,Supplier C,Chicago,2533,4226,26,312.91,778,1
P4563,Product_4563,Supplier B,Houston,7802,275,15,387.08,922,10
P4564,Product_4564,Supplier B,Miami,7238,33,9,153.89,279,3
P4565,Product_4565,Supplier C,Los Angeles,2678,2683,4,407.12,468,12
P4566,Product_4566,Supplier D,Los Angeles,3686,1802,16,142.37,900,14
P4567,Product_4567,Supplier A,Houston,6063,4289,27,263.01,595,6
P4568,Product_4568,Supplier D,New York,4111,2391,9,196.78,468,4
P4569,Product_4569,Supplier A,Los Angeles,2796,112,3,308.01,471,6
P4570,Product_4570,Supplier B,Chicago,5064,4390,27,132.05,740,3
P4571,Product_4571,Supplier A,Miami,2750,2123,9,263.58,151,9
P4572,Product_4572,Supplier D,New York,9349,2111,9,290.28,385,11
P4573,Product_4573,Supplier B,New York,4054,2966,16,125.31,65,13
P4574,Product_4574,Supplier C,Chicago,6643,4761,10,420.21,989,15
P4575,Product_4575,Supplier B,Miami,9534,4183,27,189.84,226,6
P4576,Product_4576,Supplier A,Houston,7608,3162,10,109.5,370,11
P4577,Product_4577,Supplier A,Houston,5900,4886,2,475.72,689,7
P4578,Product_4578,Supplier B,Houston,8429,4252,15,93.74,794,8
P4579,Product_4579,Supplier A,Chicago,5606,2720,12,97.22,537,7
P4580,Product_4580,Supplier B,New York,713,3816,24,344.26,362,11
P4581,Product_4581,Supplier B,New York,5524,1845,18,485.23,403,2
P4582,Product_4582,Supplier D,Houston,2486,1574,9,176.38,766,14
P4583,Product_4583,Supplier C,Miami,9102,917,12,422.45,905,15
P4584,Product_4584,Supplier C,Los Angeles,8361,2806,2,343.05,114,7
P4585,Product_4585,Supplier D,Chicago,5339,2775,3,353.93,162,11
P4586,Product_4586,Supplier B,Miami,8831,1339,5,155.78,478,9
P4587,Product_4587,Supplier D,Chicago,7659,4869,18,360.16,919,4
P4588,Product_4588,Supplier B,Houston,7211,2513,9,170.8,234,14
P4589,Product_4589,Supplier B,Houston,2575,1779,17,349.56,573,7
P4590,Product_4590,Supplier B,New York,4704,481,14,164.5,295,5
P4591,Product_4591,Supplier C,Chicago,5918,2274,30,71.4,725,8
P4592,Product_4592,Supplier B,Houston,6870,4115,11,110.56,848,5
P4593,Product_4593,Supplier B,Chicago,5308,3693,16,447.9,440,13
P4594,Product_4594,Supplier A,Miami,2057,2512,29,451.47,188,11
P4595,Product_4595,Supplier A,Chicago,664,1948,28,216.18,618,13
P4596,Product_4596,Supplier A,New York,4638,4191,11,371.22,651,14
P4597,Product_4597,Supplier A,Houston,7675,4147,17,174.5,125,12
P4598,Product_4598,Supplier B,Chicago,5043,194,16,499.58,463,5
P4599,Product_4599,Supplier B,Los Angeles,4724,1630,15,356.81,607,13
P4600,Product_4600,Supplier A,Los Angeles,9952,824,9,174.09,255,10
P4601,Product_4601,Supplier C,Los Angeles,648,4351,9,92.51,73,11
P4602,Product_4602,Supplier C,Los Angeles,7465,193,9,282.73,935,1
P4603,Product_4603,Supplier C,Houston,2525,3021,19,265.78,355,6
P4604,Product_4604,Supplier C,Los Angeles,416,3515,11,460.49,168,12
P4605,Product_4605,Supplier D,Chicago,9990,1887,14,230.09,908,13
P4606,Product_4606,Supplier D,Miami,5800,3186,29,152.74,508,15
P4607,Product_4607,Supplier B,Los Angeles,4800,1715,13,154.93,111,12
P4608,Product_4608,Supplier B,Houston,551,1725,23,162.85,443,14
P4609,Product_4609,Supplier D,Houston,7982,4280,8,344.92,738,5
P4610,Product_4610,Supplier D,Miami,4321,2248,15,161.3,737,12
P4611,Product_4611,Supplier A,Los Angeles,3767,321,6,417.61,323,9
P4612,Product_4612,Supplier B,New York,7567,2072,3,227.35,437,4
P4613,Product_4613,Supplier B,Houston,8308,2227,10,85.08,567,7
P4614,Product_4614,Supplier D,New York,1782,2936,10,229.97,97,11
P4615,Product_4615,Supplier D,Los Angeles,411,4578,8,272.51,807,12
P4616,Product_4616,Supplier A,New York,2795,3291,26,198.85,126,5
P4617,Product_4617,Supplier C,Los Angeles,7850,4201,6,322.12,743,6
P4618,Product_4618,Supplier C,Houston,9154,820,29,227.57,464,14
P4619,Product_4619,Supplier B,Chicago,3673,2121,9,322.5,843,2
P4620,Product_4620,Supplier C,New York,7184,2524,27,299.28,418,8
P4621,Product_4621,Supplier A,New York,3387,1337,15,405.79,999,13
P4622,Product_4622,Supplier A,Houston,1437,694,15,137.57,189,10
P4623,Product_4623,Supplier B,Miami,8352,2847,7,337.6,97,8
P4624,Product_4624,Supplier A,Los Angeles,8837,1274,9,232.39,970,12
P4625,Product_4625,Supplier B,Los Angeles,150,99,21,219.88,399,11
P4626,Product_4626,Supplier B,Houston,9778,1887,25,324.96,654,5
P4627,Product_4627,Supplier A,Los Angeles,3423,1729,23,86.05,55,9
P4628,Product_4628,Supplier A,Los Angeles,1146,3290,23,66.26,307,3
P4629,Product_4629,Supplier C,Los Angeles,4753,1018,30,432.49,375,10
P4630,Product_4630,Supplier C,Los Angeles,3723,280,10,374.14,58,6
P4631,Product_4631,Supplier A,New York,2317,3036,30,153.53,561,11
P4632,Product_4632,Supplier D,Houston,8406,4184,14,296.41,594,15
P4633,Product_4633,Supplier B,New York,5537,1894,20,256.2,231,9
P4634,Product_4634,Supplier B,New York,4886,2804,23,101.96,861,4
P4635,Product_4635,Supplier D,Houston,8507,3424,15,149.65,612,6
P4636,Product_4636,Supplier A,New York,2974,4093,4,204.31,378,10
P4637,Product_4637,Supplier A,Miami,2065,4252,10,64.14,834,12
P4638,Product_4638,Supplier A,Miami,3633,2165,21,93.78,406,6
P4639,Product_4639,Supplier D,Miami,1136,432,8,487.98,644,7
P4640,Product_4640,Supplier A,Miami,1133,4183,21,419.96,639,2
P4641,Product_4641,Supplier A,Los Angeles,577,1568,4,147.41,546,9
P4642,Product_4642,Supplier D,Houston,4326,1232,9,257.65,644,11
P4643,Product_4643,Supplier C,New York,8262,2927,16,340.56,271,2
P4644,Product_4644,Supplier B,Chicago,7148,83,7,69.07,972,12
P4645,Product_4645,Supplier A,Chicago,8667,3281,27,353.28,797,13
P4646,Product_4646,Supplier C,New York,569,1144,29,408.61,802,3
P4647,Product_4647,Supplier B,Houston,8960,4142,20,489.04,310,10
P4648,Product_4648,Supplier B,New York,6071,3104,3,179.64,638,9
P4649,Product_4649,Supplier A,Chicago,7102,3874,13,236.26,284,15
P4650,Product_4650,Supplier A,Los Angeles,8628,732,6,454.84,675,10
P4651,Product_4651,Supplier C,Miami,1153,1451,20,167.26,354,2
P4652,Product_4652,Supplier B,Miami,5032,4033,24,121.17,62,1
P4653,Product_4653,Supplier D,New York,2214,2728,7,406.09,698,2
P4654,Product_4654,Supplier D,Los Angeles,6401,2870,28,279.96,886,11
P4655,Product_4655,Supplier A,Los Angeles,2872,2786,5,309.99,348,10
P4656,Product_4656,Supplier D,Los Angeles,3750,1737,20,70.9,311,7
P4657,Product_4657,Supplier A,Los Angeles,9942,4474,4,491.61,448,2
P4658,Product_4658,Supplier D,Houston,9211,528,15,377.95,396,11
P4659,Product_4659,Supplier B,Houston,5247,291,25,125.77,123,8
P4660,Product_4660,Supplier D,Chicago,5485,920,9,402.02,890,3
P4661,Product_4661,Supplier B,Los Angeles,5861,1428,26,473.7,50,7
P4662,Product_4662,Supplier C,Miami,738,1620,19,163.61,236,6
P4663,Product_4663,Supplier C,Los Angeles,236,4979,22,84.73,928,1
P4664,Product_4664,Supplier C,Houston,9774,4651,29,365.5,636,8
P4665,Product_4665,Supplier D,Chicago,7166,2750,11,477.1,778,8
P4666,Product_4666,Supplier C,Los Angeles,8723,1448,26,118.22,901,14
P4667,Product_4667,Supplier A,Houston,7578,1022,8,255.33,901,2
P4668,Product_4668,Supplier A,Los Angeles,5726,2427,27,203.21,709,13
P4669,Product_4669,Supplier D,Houston,1187,4664,27,265.43,811,14
P4670,Product_4670,Supplier C,Chicago,4792,4391,5,313.11,995,6
P4671,Product_4671,Supplier C,Chicago,2189,1325,14,307.72,727,7
P4672,Product_4672,Supplier C,Chicago,5980,1117,12,316.11,265,3
P4673,Product_4673,Supplier D,New York,6915,1792,10,57.82,636,1
P4674,Product_4674,Supplier D,Los Angeles,5860,750,24,247.09,801,5
P4675,Product_4675,Supplier D,Chicago,6107,143,27,146.51,186,3
P4676,Product_4676,Supplier D,Houston,1768,3638,25,186.36,237,5
P4677,Product_4677,Supplier B,New York,1516,2687,22,238.68,499,15
P4678,Product_4678,Supplier A,Miami,9571,2768,6,130.89,799,8
P4679,Product_4679,Supplier B,Chicago,4046,3733,29,313.11,413,11
P4680,Product_4680,Supplier C,Chicago,1849,4819,25,423.32,1000,6
P4681,Product_4681,Supplier B,Chicago,8986,2716,17,193.9,647,6
P4682,Product_4682,Supplier B,Chicago,9216,1940,6,455.08,759,6
P4683,Product_4683,Supplier C,Chicago,6709,2904,23,268.83,910,10
P4684,Product_4684,Supplier B,New York,9350,53,29,84.87,723,8
P4685,Product_4685,Supplier C,New York,4562,1106,22,287.53,518,9
P4686,Product_4686,Supplier C,Houston,9334,4226,28,394.43,351,3
P4687,Product_4687,Supplier A,Chicago,5415,354,17,486.96,744,6
P4688,Product_4688,Supplier C,Miami,9100,2710,10,422.87,444,3
P4689,Product_4689,Supplier D,Houston,2135,4214,22,148.2,188,12
P4690,Product_4690,Supplier D,Chicago,545,4556,17,161.61,450,13
P4691,Product_4691,Supplier C,Los Angeles,9852,1554,17,392.36,645,12
P4692,Product_4692,Supplier A,Chicago,7305,1515,14,499.17,812,12
P4693,Product_4693,Supplier A,New York,2553,2115,15,237.06,439,11
P4694,Product_4694,Supplier C,New York,3521,3124,6,176.94,553,4
P4695,Product_4695,Supplier B,Miami,2837,168,4,174.0,196,5
P4696,Product_4696,Supplier D,Houston,6235,2969,6,413.06,499,12
P4697,Product_4697,Supplier B,New York,592,4153,11,460.48,526,7
P4698,Product_4698,Supplier A,Miami,4448,1667,7,138.98,949,8
P4699,Product_4699,Supplier D,Houston,7858,2623,27,260.2,243,10
P4700,Product_4700,Supplier C,New York,3001,2220,19,321.81,215,11
P4701,Product_4701,Supplier A,Chicago,1199,2789,20,444.62,292,2
P4702,Product_4702,Supplier B,Houston,5891,137,11,296.53,883,1
P4703,Product_4703,Supplier A,Houston,7021,2865,25,53.47,493,14
P4704,Product_4704,Supplier B,Los Angeles,2515,616,28,137.25,605,14
P4705,Product_4705,Supplier B,New York,2428,4992,6,101.74,709,9
P4706,Product_4706,Supplier B,Chicago,1198,1096,18,127.74,867,8
P4707,Product_4707,Supplier B,New York,4960,731,22,131.22,465,9
P4708,Product_4708,Supplier C,Chicago,5123,4820,16,155.89,346,12
P4709,Product_4709,Supplier D,Los Angeles,6460,3036,27,183.32,222,9
P4710,Product_4710,Supplier B,New York,2086,834,30,468.96,801,8
P4711,Product_4711,Supplier D,New York,4779,1551,10,302.74,178,14
P4712,Product_4712,Supplier D,Chicago,1307,3324,12,357.84,101,12
P4713,Product_4713,Supplier D,Miami,5155,4242,26,468.22,184,12
P4714,Product_4714,Supplier C,New York,1228,1238,6,216.56,173,11
P4715,Product_4715,Supplier D,Chicago,4191,3669,3,456.68,173,15
P4716,Product_4716,Supplier C,Miami,2979,765,26,493.23,796,13
P4717,Product_4717,Supplier B,Los Angeles,3467,1490,5,228.42,503,9
P4718,Product_4718,Supplier B,Los Angeles,8614,4535,21,339.82,443,4
P4719,Product_4719,Supplier D,Houston,6335,280,17,343.64,116,6
P4720,Product_4720,Supplier A,Houston,7483,1672,6,276.27,659,13
P4721,Product_4721,Supplier A,Chicago,3303,771,23,297.08,693,12
P4722,Product_4722,Supplier A,Los Angeles,1952,4781,19,184.66,244,12
P4723,Product_4723,Supplier C,Houston,4008,1093,29,174.7,811,3
P4724,Product_4724,Supplier D,Chicago,5661,4773,4,157.84,586,12
P4725,Product_4725,Supplier D,Los Angeles,8880,800,21,268.69,204,11
P4726,Product_4726,Supplier C,Chicago,5267,1531,6,465.33,495,8
P4727,Product_4727,Supplier B,Miami,5866,2214,20,429.82,564,2
P4728,Product_4728,Supplier B,Houston,3288,4174,20,51.58,84,2
P4729,Product_4729,Supplier A,Los Angeles,1342,2445,30,236.88,173,5
P4730,Product_4730,Supplier C,Miami,6742,3510,3,108.24,79,10
P4731,Product_4731,Supplier D,Houston,2724,2259,17,53.19,434,13
P4732,Product_4732,Supplier C,Miami,4201,551,27,392.77,562,10
P4733,Product_4733,Supplier A,Miami,1210,2189,22,238.18,709,14
P4734,Product_4734,Supplier D,New York,8675,4090,6,392.71,469,12
P4735,Product_4735,Supplier B,Chicago,5674,4254,5,385.99,325,5
P4736,Product_4736,Supplier D,Houston,1094,3459,5,344.29,295,4
P4737,Product_4737,Supplier D,Miami,426,4398,28,487.31,537,12
P4738,Product_4738,Supplier C,Houston,4452,3539,4,139.43,797,6
P4739,Product_4739,Supplier D,New York,1874,3172,4,445.24,544,10
P4740,Product_4740,Supplier A,Los Angeles,3117,253,11,156.58,91,8
P4741,Product_4741,Supplier B,Houston,4857,4420,24,62.25,315,2
P4742,Product_4742,Supplier D,Houston,4274,4308,25,124.12,834,13
P4743,Product_4743,Supplier D,Chicago,5420,2120,4,342.53,414,9
P4744,Product_4744,Supplier C,Miami,5758,699,22,427.66,708,14
P4745,Product_4745,Supplier B,Houston,1918,2414,28,314.32,337,8
P4746,Product_4746,Supplier B,New York,2969,3399,18,399.07,872,9
P4747,Product_4747,Supplier C,Los Angeles,7755,4184,13,248.73,133,1
P4748,Product_4748,Supplier D,Chicago,459,1890,4,210.12,759,2
P4749,Product_4749,Supplier A,Los Angeles,3848,1684,7,456.96,314,3
P4750,Product_4750,Supplier D,Los Angeles,7407,1714,27,139.44,361,5
P4751,Product_4751,Supplier C,Houston,8371,4025,14,386.17,736,6
P4752,Product_4752,Supplier B,Chicago,3893,2265,8,302.25,851,9
P4753,Product_4753,Supplier D,Miami,1607,4932,8,260.45,377,9
P4754,Product_4754,Supplier A,Los Angeles,7241,2203,10,398.35,682,6
P4755,Product_4755,Supplier B,New York,4529,2651,17,250.96,186,11
P4756,Product_4756,Supplier C,New York,6358,4190,12,451.12,373,8
P4757,Product_4757,Supplier D,Houston,5835,157,12,152.87,524,11
P4758,Product_4758,Supplier B,Los Angeles,2641,615,9,408.21,184,4
